filename,gender
D:/slow/sample-082602.wav,female
D:/fast/sample-111980.wav,female
D:/dirty/sample-132288.wav,female
D:/regular/sample-124710.wav,female
D:/slow/sample-081630.wav,female
D:/fast/sample-140271.wav,female
D:/dirty/sample-019348.wav,female
D:/regular/sample-041493.wav,female
D:/slow/sample-011614.wav,female
D:/fast/sample-106095.wav,female
D:/dirty/sample-130727.wav,female
D:/regular/sample-159763.wav,female
D:/slow/sample-023746.wav,female
D:/fast/sample-069141.wav,female
D:/dirty/sample-086073.wav,female
D:/regular/sample-151625.wav,female
D:/slow/sample-062022.wav,female
D:/fast/sample-133010.wav,female
D:/dirty/sample-099667.wav,female
D:/regular/sample-000710.wav,female
D:/slow/sample-065829.wav,female
D:/fast/sample-050182.wav,female
D:/dirty/sample-009312.wav,female
D:/regular/sample-180235.wav,female
D:/slow/sample-091330.wav,female
D:/fast/sample-106600.wav,female
D:/dirty/sample-150182.wav,female
D:/regular/sample-110112.wav,female
D:/slow/sample-147052.wav,female
D:/fast/sample-115344.wav,female
D:/dirty/sample-079101.wav,female
D:/regular/sample-030347.wav,female
D:/slow/sample-117718.wav,female
D:/fast/sample-029761.wav,female
D:/dirty/sample-102091.wav,female
D:/regular/sample-060615.wav,female
D:/slow/sample-123881.wav,female
D:/fast/sample-140645.wav,female
D:/dirty/sample-156142.wav,female
D:/regular/sample-094391.wav,female
D:/slow/sample-170138.wav,female
D:/fast/sample-126252.wav,female
D:/dirty/sample-112267.wav,female
D:/regular/sample-010015.wav,female
D:/slow/sample-141541.wav,female
D:/fast/sample-139254.wav,female
D:/dirty/sample-159975.wav,female
D:/regular/sample-175986.wav,female
D:/slow/sample-159253.wav,female
D:/fast/sample-121915.wav,female
D:/dirty/sample-015829.wav,female
D:/regular/sample-000368.wav,female
D:/slow/sample-081285.wav,female
D:/fast/sample-151242.wav,female
D:/dirty/sample-084406.wav,female
D:/regular/sample-017668.wav,female
D:/slow/sample-005339.wav,female
D:/fast/sample-190058.wav,female
D:/dirty/sample-048263.wav,female
D:/regular/sample-120208.wav,female
D:/slow/sample-151510.wav,female
D:/fast/sample-112544.wav,female
D:/dirty/sample-005379.wav,female
D:/regular/sample-038157.wav,female
D:/slow/sample-085167.wav,female
D:/fast/sample-091272.wav,female
D:/dirty/sample-127928.wav,female
D:/regular/sample-136911.wav,female
D:/slow/sample-052207.wav,female
D:/fast/sample-099965.wav,female
D:/dirty/sample-093179.wav,female
D:/regular/sample-155969.wav,female
D:/slow/sample-008674.wav,female
D:/fast/sample-042554.wav,female
D:/dirty/sample-133495.wav,female
D:/regular/sample-063593.wav,female
D:/slow/sample-098484.wav,female
D:/fast/sample-013248.wav,female
D:/dirty/sample-128939.wav,female
D:/regular/sample-137083.wav,female
D:/slow/sample-158448.wav,female
D:/fast/sample-163872.wav,female
D:/dirty/sample-027582.wav,female
D:/regular/sample-186420.wav,female
D:/slow/sample-166223.wav,female
D:/fast/sample-029159.wav,female
D:/dirty/sample-163429.wav,female
D:/regular/sample-107801.wav,female
D:/slow/sample-038171.wav,female
D:/fast/sample-091686.wav,female
D:/dirty/sample-054950.wav,female
D:/regular/sample-070589.wav,female
D:/slow/sample-019998.wav,female
D:/fast/sample-020286.wav,female
D:/dirty/sample-048735.wav,female
D:/regular/sample-062675.wav,female
D:/slow/sample-024597.wav,female
D:/fast/sample-033082.wav,female
D:/dirty/sample-190502.wav,female
D:/regular/sample-106624.wav,female
D:/slow/sample-124938.wav,female
D:/fast/sample-121913.wav,female
D:/dirty/sample-001962.wav,female
D:/regular/sample-010484.wav,female
D:/slow/sample-143285.wav,female
D:/fast/sample-005964.wav,female
D:/dirty/sample-116171.wav,female
D:/regular/sample-002904.wav,female
D:/slow/sample-190996.wav,female
D:/fast/sample-047337.wav,female
D:/dirty/sample-069641.wav,female
D:/regular/sample-104959.wav,female
D:/slow/sample-051811.wav,female
D:/fast/sample-192511.wav,female
D:/dirty/sample-084853.wav,female
D:/regular/sample-001663.wav,female
D:/slow/sample-081567.wav,female
D:/fast/sample-043463.wav,female
D:/dirty/sample-101205.wav,female
D:/regular/sample-186915.wav,female
D:/slow/sample-146548.wav,female
D:/fast/sample-029606.wav,female
D:/dirty/sample-109117.wav,female
D:/regular/sample-015355.wav,female
D:/slow/sample-092441.wav,female
D:/fast/sample-107928.wav,female
D:/dirty/sample-098521.wav,female
D:/regular/sample-130486.wav,female
D:/slow/sample-092526.wav,female
D:/fast/sample-150519.wav,female
D:/dirty/sample-000842.wav,female
D:/regular/sample-010014.wav,female
D:/slow/sample-014926.wav,female
D:/fast/sample-017336.wav,female
D:/dirty/sample-136651.wav,female
D:/regular/sample-022363.wav,female
D:/slow/sample-040861.wav,female
D:/fast/sample-052170.wav,female
D:/dirty/sample-035462.wav,female
D:/regular/sample-119995.wav,female
D:/slow/sample-132742.wav,female
D:/fast/sample-007367.wav,female
D:/dirty/sample-020151.wav,female
D:/regular/sample-130137.wav,female
D:/slow/sample-163261.wav,female
D:/fast/sample-108636.wav,female
D:/dirty/sample-000626.wav,female
D:/regular/sample-128991.wav,female
D:/slow/sample-127557.wav,female
D:/fast/sample-072324.wav,female
D:/dirty/sample-129988.wav,female
D:/regular/sample-080616.wav,female
D:/slow/sample-019986.wav,female
D:/fast/sample-122507.wav,female
D:/dirty/sample-137648.wav,female
D:/regular/sample-079079.wav,female
D:/slow/sample-016088.wav,female
D:/fast/sample-008046.wav,female
D:/dirty/sample-021719.wav,female
D:/regular/sample-143180.wav,female
D:/slow/sample-017147.wav,female
D:/fast/sample-100491.wav,female
D:/dirty/sample-011864.wav,female
D:/regular/sample-046609.wav,female
D:/slow/sample-190083.wav,female
D:/fast/sample-026986.wav,female
D:/dirty/sample-182381.wav,female
D:/regular/sample-054360.wav,female
D:/slow/sample-181086.wav,female
D:/fast/sample-051260.wav,female
D:/dirty/sample-086890.wav,female
D:/regular/sample-043163.wav,female
D:/slow/sample-122580.wav,female
D:/fast/sample-094355.wav,female
D:/dirty/sample-061515.wav,female
D:/regular/sample-041456.wav,female
D:/slow/sample-089177.wav,female
D:/fast/sample-152916.wav,female
D:/dirty/sample-002098.wav,female
D:/regular/sample-059699.wav,female
D:/slow/sample-174218.wav,female
D:/fast/sample-096622.wav,female
D:/dirty/sample-018319.wav,female
D:/regular/sample-051632.wav,female
D:/slow/sample-126532.wav,female
D:/fast/sample-068859.wav,female
D:/dirty/sample-056861.wav,female
D:/regular/sample-100652.wav,female
D:/slow/sample-124393.wav,female
D:/fast/sample-190519.wav,female
D:/dirty/sample-061806.wav,female
D:/regular/sample-055838.wav,female
D:/slow/sample-103106.wav,female
D:/fast/sample-000175.wav,female
D:/dirty/sample-054179.wav,female
D:/regular/sample-147917.wav,female
D:/slow/sample-025652.wav,female
D:/fast/sample-088754.wav,female
D:/dirty/sample-062008.wav,female
D:/regular/sample-126393.wav,female
D:/slow/sample-055779.wav,female
D:/fast/sample-024556.wav,female
D:/dirty/sample-000716.wav,female
D:/regular/sample-008965.wav,female
D:/slow/sample-194906.wav,female
D:/fast/sample-000461.wav,female
D:/dirty/sample-116059.wav,female
D:/regular/sample-002987.wav,female
D:/slow/sample-016174.wav,female
D:/fast/sample-000608.wav,female
D:/dirty/sample-187576.wav,female
D:/regular/sample-002606.wav,female
D:/slow/sample-061110.wav,female
D:/fast/sample-003535.wav,female
D:/dirty/sample-002481.wav,female
D:/regular/sample-099949.wav,female
D:/slow/sample-047157.wav,female
D:/fast/sample-192134.wav,female
D:/dirty/sample-096750.wav,female
D:/regular/sample-189767.wav,female
D:/slow/sample-033219.wav,female
D:/fast/sample-105618.wav,female
D:/dirty/sample-143819.wav,female
D:/regular/sample-150624.wav,female
D:/slow/sample-069690.wav,female
D:/fast/sample-110742.wav,female
D:/dirty/sample-101577.wav,female
D:/regular/sample-031578.wav,female
D:/slow/sample-093793.wav,female
D:/fast/sample-145707.wav,female
D:/dirty/sample-086314.wav,female
D:/regular/sample-001409.wav,female
D:/slow/sample-035592.wav,female
D:/fast/sample-002058.wav,female
D:/dirty/sample-002581.wav,female
D:/regular/sample-124077.wav,female
D:/slow/sample-114181.wav,female
D:/fast/sample-104134.wav,female
D:/dirty/sample-116785.wav,female
D:/regular/sample-088928.wav,female
D:/slow/sample-126399.wav,female
D:/fast/sample-192038.wav,female
D:/dirty/sample-034134.wav,female
D:/regular/sample-041420.wav,female
D:/slow/sample-055137.wav,female
D:/fast/sample-076968.wav,female
D:/dirty/sample-103643.wav,female
D:/regular/sample-060145.wav,female
D:/slow/sample-061486.wav,female
D:/fast/sample-193369.wav,female
D:/dirty/sample-090918.wav,female
D:/regular/sample-110810.wav,female
D:/slow/sample-096908.wav,female
D:/fast/sample-006964.wav,female
D:/dirty/sample-178074.wav,female
D:/regular/sample-001614.wav,female
D:/slow/sample-114458.wav,female
D:/fast/sample-183815.wav,female
D:/dirty/sample-188207.wav,female
D:/regular/sample-095767.wav,female
D:/slow/sample-015397.wav,female
D:/fast/sample-139127.wav,female
D:/dirty/sample-075097.wav,female
D:/regular/sample-092192.wav,female
D:/slow/sample-098234.wav,female
D:/fast/sample-028664.wav,female
D:/dirty/sample-118325.wav,female
D:/regular/sample-193600.wav,female
D:/slow/sample-128685.wav,female
D:/fast/sample-043272.wav,female
D:/dirty/sample-119695.wav,female
D:/regular/sample-035156.wav,female
D:/slow/sample-002972.wav,female
D:/fast/sample-183346.wav,female
D:/dirty/sample-116825.wav,female
D:/regular/sample-002556.wav,female
D:/slow/sample-059769.wav,female
D:/fast/sample-022947.wav,female
D:/dirty/sample-118617.wav,female
D:/regular/sample-131867.wav,female
D:/slow/sample-021025.wav,female
D:/fast/sample-073530.wav,female
D:/dirty/sample-166729.wav,female
D:/regular/sample-021411.wav,female
D:/slow/sample-091478.wav,female
D:/fast/sample-046850.wav,female
D:/dirty/sample-175122.wav,female
D:/regular/sample-052703.wav,female
D:/slow/sample-167346.wav,female
D:/fast/sample-107496.wav,female
D:/dirty/sample-002858.wav,female
D:/regular/sample-156505.wav,female
D:/slow/sample-116158.wav,female
D:/fast/sample-008726.wav,female
D:/dirty/sample-128249.wav,female
D:/regular/sample-015800.wav,female
D:/slow/sample-048811.wav,female
D:/fast/sample-032791.wav,female
D:/dirty/sample-073342.wav,female
D:/regular/sample-081654.wav,female
D:/slow/sample-072634.wav,female
D:/fast/sample-108924.wav,female
D:/dirty/sample-000510.wav,female
D:/regular/sample-130358.wav,female
D:/slow/sample-124019.wav,female
D:/fast/sample-070428.wav,female
D:/dirty/sample-073209.wav,female
D:/regular/sample-171361.wav,female
D:/slow/sample-049357.wav,female
D:/fast/sample-000446.wav,female
D:/dirty/sample-100952.wav,female
D:/regular/sample-056268.wav,female
D:/slow/sample-013041.wav,female
D:/fast/sample-043357.wav,female
D:/dirty/sample-090022.wav,female
D:/regular/sample-082852.wav,female
D:/slow/sample-010864.wav,female
D:/fast/sample-192990.wav,female
D:/dirty/sample-002206.wav,female
D:/regular/sample-097936.wav,female
D:/slow/sample-053602.wav,female
D:/fast/sample-048544.wav,female
D:/dirty/sample-141927.wav,female
D:/regular/sample-129582.wav,female
D:/slow/sample-019725.wav,female
D:/fast/sample-065292.wav,female
D:/dirty/sample-097420.wav,female
D:/regular/sample-085911.wav,female
D:/slow/sample-135773.wav,female
D:/fast/sample-082022.wav,female
D:/dirty/sample-018052.wav,female
D:/regular/sample-026223.wav,female
D:/slow/sample-141724.wav,female
D:/fast/sample-056563.wav,female
D:/dirty/sample-087097.wav,female
D:/regular/sample-132037.wav,female
D:/slow/sample-100585.wav,female
D:/fast/sample-175499.wav,female
D:/dirty/sample-003933.wav,female
D:/regular/sample-144512.wav,female
D:/slow/sample-061475.wav,female
D:/fast/sample-118722.wav,female
D:/dirty/sample-017774.wav,female
D:/regular/sample-060735.wav,female
D:/slow/sample-087103.wav,female
D:/fast/sample-109187.wav,female
D:/dirty/sample-075263.wav,female
D:/regular/sample-145048.wav,female
D:/slow/sample-077308.wav,female
D:/fast/sample-097843.wav,female
D:/dirty/sample-052888.wav,female
D:/regular/sample-067008.wav,female
D:/slow/sample-088061.wav,female
D:/fast/sample-025689.wav,female
D:/dirty/sample-075487.wav,female
D:/regular/sample-000291.wav,female
D:/slow/sample-109474.wav,female
D:/fast/sample-167432.wav,female
D:/dirty/sample-031141.wav,female
D:/regular/sample-084147.wav,female
D:/slow/sample-023442.wav,female
D:/fast/sample-116487.wav,female
D:/dirty/sample-051923.wav,female
D:/regular/sample-179973.wav,female
D:/slow/sample-065775.wav,female
D:/fast/sample-026423.wav,female
D:/dirty/sample-061907.wav,female
D:/regular/sample-070811.wav,female
D:/slow/sample-088638.wav,female
D:/fast/sample-120762.wav,female
D:/dirty/sample-151859.wav,female
D:/regular/sample-083663.wav,female
D:/slow/sample-182912.wav,female
D:/fast/sample-072481.wav,female
D:/dirty/sample-160869.wav,female
D:/regular/sample-159845.wav,female
D:/slow/sample-066145.wav,female
D:/fast/sample-053085.wav,female
D:/dirty/sample-081919.wav,female
D:/regular/sample-168588.wav,female
D:/slow/sample-035349.wav,female
D:/fast/sample-135148.wav,female
D:/dirty/sample-071978.wav,female
D:/regular/sample-091132.wav,female
D:/slow/sample-044377.wav,female
D:/fast/sample-067358.wav,female
D:/dirty/sample-131410.wav,female
D:/regular/sample-059515.wav,female
D:/slow/sample-112333.wav,female
D:/fast/sample-174658.wav,female
D:/dirty/sample-016005.wav,female
D:/regular/sample-083570.wav,female
D:/slow/sample-048762.wav,female
D:/fast/sample-070312.wav,female
D:/dirty/sample-014238.wav,female
D:/regular/sample-169009.wav,female
D:/slow/sample-003440.wav,female
D:/fast/sample-114977.wav,female
D:/dirty/sample-090632.wav,female
D:/regular/sample-046953.wav,female
D:/slow/sample-068978.wav,female
D:/fast/sample-005080.wav,female
D:/dirty/sample-048055.wav,female
D:/regular/sample-140613.wav,female
D:/slow/sample-009662.wav,female
D:/fast/sample-058987.wav,female
D:/dirty/sample-115820.wav,female
D:/regular/sample-038049.wav,female
D:/slow/sample-090751.wav,female
D:/fast/sample-055870.wav,female
D:/dirty/sample-010923.wav,female
D:/regular/sample-064677.wav,female
D:/slow/sample-106667.wav,female
D:/fast/sample-173030.wav,female
D:/dirty/sample-004688.wav,female
D:/regular/sample-122129.wav,female
D:/slow/sample-000607.wav,female
D:/fast/sample-007049.wav,female
D:/dirty/sample-099769.wav,female
D:/regular/sample-116700.wav,female
D:/slow/sample-076921.wav,female
D:/fast/sample-132861.wav,female
D:/dirty/sample-120137.wav,female
D:/regular/sample-010532.wav,female
D:/slow/sample-129632.wav,female
D:/fast/sample-028685.wav,female
D:/dirty/sample-031815.wav,female
D:/regular/sample-143547.wav,female
D:/slow/sample-145428.wav,female
D:/fast/sample-050705.wav,female
D:/dirty/sample-130658.wav,female
D:/regular/sample-023052.wav,female
D:/slow/sample-040468.wav,female
D:/fast/sample-038082.wav,female
D:/dirty/sample-194290.wav,female
D:/regular/sample-049985.wav,female
D:/slow/sample-094816.wav,female
D:/fast/sample-025817.wav,female
D:/dirty/sample-115531.wav,female
D:/regular/sample-045087.wav,female
D:/slow/sample-004760.wav,female
D:/fast/sample-131205.wav,female
D:/dirty/sample-002961.wav,female
D:/regular/sample-171946.wav,female
D:/slow/sample-183228.wav,female
D:/fast/sample-008671.wav,female
D:/dirty/sample-116694.wav,female
D:/regular/sample-008047.wav,female
D:/slow/sample-187076.wav,female
D:/fast/sample-113833.wav,female
D:/dirty/sample-170032.wav,female
D:/regular/sample-064466.wav,female
D:/slow/sample-129810.wav,female
D:/fast/sample-120301.wav,female
D:/dirty/sample-088602.wav,female
D:/regular/sample-002852.wav,female
D:/slow/sample-028716.wav,female
D:/fast/sample-017021.wav,female
D:/dirty/sample-031801.wav,female
D:/regular/sample-100226.wav,female
D:/slow/sample-028737.wav,female
D:/fast/sample-046326.wav,female
D:/dirty/sample-045153.wav,female
D:/regular/sample-127494.wav,female
D:/slow/sample-023025.wav,female
D:/fast/sample-181325.wav,female
D:/dirty/sample-046655.wav,female
D:/regular/sample-156608.wav,female
D:/slow/sample-022870.wav,female
D:/fast/sample-121759.wav,female
D:/dirty/sample-114880.wav,female
D:/regular/sample-170975.wav,female
D:/slow/sample-101127.wav,female
D:/fast/sample-103510.wav,female
D:/dirty/sample-045398.wav,female
D:/regular/sample-059356.wav,female
D:/slow/sample-006041.wav,female
D:/fast/sample-061843.wav,female
D:/dirty/sample-174785.wav,female
D:/regular/sample-013813.wav,female
D:/slow/sample-119794.wav,female
D:/fast/sample-181195.wav,female
D:/dirty/sample-119788.wav,female
D:/regular/sample-161307.wav,female
D:/slow/sample-013065.wav,female
D:/fast/sample-056983.wav,female
D:/dirty/sample-035020.wav,female
D:/regular/sample-073786.wav,female
D:/slow/sample-143357.wav,female
D:/fast/sample-115914.wav,female
D:/dirty/sample-154592.wav,female
D:/regular/sample-014725.wav,female
D:/slow/sample-093748.wav,female
D:/fast/sample-046969.wav,female
D:/dirty/sample-113543.wav,female
D:/regular/sample-071861.wav,female
D:/slow/sample-143537.wav,female
D:/fast/sample-001814.wav,female
D:/dirty/sample-077542.wav,female
D:/regular/sample-157311.wav,female
D:/slow/sample-040323.wav,female
D:/fast/sample-114316.wav,female
D:/dirty/sample-074747.wav,female
D:/regular/sample-083140.wav,female
D:/slow/sample-050383.wav,female
D:/fast/sample-157897.wav,female
D:/dirty/sample-087148.wav,female
D:/regular/sample-017809.wav,female
D:/slow/sample-134161.wav,female
D:/fast/sample-194854.wav,female
D:/dirty/sample-106469.wav,female
D:/regular/sample-050479.wav,female
D:/slow/sample-022993.wav,female
D:/fast/sample-076466.wav,female
D:/dirty/sample-072192.wav,female
D:/regular/sample-094148.wav,female
D:/slow/sample-064070.wav,female
D:/fast/sample-119644.wav,female
D:/dirty/sample-126862.wav,female
D:/regular/sample-022902.wav,female
D:/slow/sample-017647.wav,female
D:/fast/sample-016286.wav,female
D:/dirty/sample-120068.wav,female
D:/regular/sample-039423.wav,female
D:/slow/sample-072445.wav,female
D:/fast/sample-068665.wav,female
D:/dirty/sample-140374.wav,female
D:/regular/sample-011236.wav,female
D:/slow/sample-163889.wav,female
D:/fast/sample-097889.wav,female
D:/dirty/sample-008197.wav,female
D:/regular/sample-095670.wav,female
D:/slow/sample-054949.wav,female
D:/fast/sample-041446.wav,female
D:/dirty/sample-114417.wav,female
D:/regular/sample-106991.wav,female
D:/slow/sample-104769.wav,female
D:/fast/sample-065507.wav,female
D:/dirty/sample-053058.wav,female
D:/regular/sample-148916.wav,female
D:/slow/sample-154164.wav,female
D:/fast/sample-133516.wav,female
D:/dirty/sample-016904.wav,female
D:/regular/sample-126673.wav,female
D:/slow/sample-099133.wav,female
D:/fast/sample-023886.wav,female
D:/dirty/sample-001261.wav,female
D:/regular/sample-179975.wav,female
D:/slow/sample-065061.wav,female
D:/fast/sample-130878.wav,female
D:/dirty/sample-061515.wav,female
D:/regular/sample-077210.wav,female
D:/slow/sample-127531.wav,female
D:/fast/sample-060519.wav,female
D:/dirty/sample-097226.wav,female
D:/regular/sample-049214.wav,female
D:/slow/sample-090640.wav,female
D:/fast/sample-058646.wav,female
D:/dirty/sample-067854.wav,female
D:/regular/sample-098293.wav,female
D:/slow/sample-014013.wav,female
